,Name,symbol,Emissions (tCO2e),PARENT CO. PERCENT OWNERSHIP
PORTLAND GENERAL ELECTRIC CO,Port Westward,POR,1232435.572,100.0
PORTLAND GENERAL ELECTRIC CO,Colstrip,POR,8340434.342,14.2
PORTLAND GENERAL ELECTRIC CO,Coyote Springs,POR,1265675.76,50.0
PORTLAND GENERAL ELECTRIC CO,Beaver,POR,204764.378,100.0
PORTLAND GENERAL ELECTRIC CO,Boardman,POR,1696258.804,90.0
PORTLAND GENERAL ELECTRIC CO,PGE T&D Facility,POR,5538.12,100.0
PORTLAND GENERAL ELECTRIC CO,Carty Generating Station,POR,1175504.344,100.0
POST HOLDINGS INC,POST FOODS,POST,38058.256,100.0
POST HOLDINGS INC,MOM BRANDS CO - PLANT 2 - NORTHFIELD,POST,38504.056,100.0
PPL CORP,E.W. Brown,PPL,1386304.824,100.0
PPL CORP,Paddys Run,PPL,20095.676,100.0
PPL CORP,"LG&E and KU Energy, LLC",PPL,22203.95,100.0
PPL CORP,Cane Run,PPL,1706339.476,100.0
PPL CORP,Mill Creek,PPL,6397994.684,100.0
PPL CORP,Ghent,PPL,9645475.398,100.0
PPL CORP,Trimble County,PPL,7752839.416,100.0
PPL CORP,PPL Electric Utilities,PPL,1251.72,100.0
PPL CORP,"LG&E and KU Energy, LLC - Subpart DD SF6",PPL,37677.0,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,Bergen,PEG,721043.228,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,Burlington Generating Station,PEG,7787.524,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,Essex,PEG,826.648,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,Kearny Generating Station,PEG,61697.972,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,Bethlehem Energy Center (Albany),PEG,1844246.416,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,PSE&G,PEG,567764.142,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,Sewaren Generating Station,PEG,1355001.662,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,New Haven Harbor,PEG,14297.178,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,Bridgeport Harbor Station,PEG,1293850.61,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,Linden Generating Station,PEG,1340172.782,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,PSE&G Subpart DD,PEG,18472.56,100.0
PUBLIC SERVICE ENTERPRISE GROUP INC,Keys Energy Center,PEG,1950806.572,100.0
QORVO INC,QORVO,QRVO,36093.342394,100.0
QORVO INC,"Qorvo US, Inc.",QRVO,58543.546788,100.0
QORVO INC,Qorvo Texas LLC,QRVO,63701.834182,100.0
QUAD/GRAPHICS INC,"Quad/Graphics, Inc. - Martinsburg Facility",QUAD,24692.708,100.0
QUAD/GRAPHICS INC,"Quad/Graphics, Inc. - Lomira Facility",QUAD,26765.1,100.0
RAMACO RESOURCES INC,Tiller No.1 Deep Mine,METC,4051.75,100.0
RANGE RESOURCES CORP,"Range Resources - Appalachia, LLC - Basin 160A",RRC,179655.928,100.0
RANGE RESOURCES CORP,"TGNR TVL LLC - Basin 230 (Houston, TX)",RRC,204086.718,100.0
RANGE RESOURCES CORP,"Range Resources - Appalachia, LLC - Basin 160A Gathering & Boosting (Canonsburg, PA)",RRC,2462.294,100.0
RAYONIER ADVANCED MATERIALS INC,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",RYAM,227971.992,100.0
RAYONIER ADVANCED MATERIALS INC,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,RYAM,61382.236,100.0
RAYONIER ADVANCED MATERIALS INC,Rayonier Performance Fibers LLC - Yulee Landfill,RYAM,44025.75,100.0
RAYTHEON TECHNOLOGIES CORP,"GOODRICH SPOKANE LANDING SYSTEMS, CARBON PRODUCTS",RTX,12185.304,100.0
RAYTHEON TECHNOLOGIES CORP,"Pratt & Whitney, East Hartford",RTX,78453.508,100.0
RAYTHEON TECHNOLOGIES CORP,PRATT & WHITNEY MIDDLETOWN,RTX,35434.416,100.0
RAYTHEON TECHNOLOGIES CORP,Hamilton Sundstrand Corporation,RTX,30277.98,100.0
RENEWABLE ENERGY GROUP INC,"REG Seneca, LLC",REGI,32154.828,100.0
REX AMERICAN RESOURCES,NUGEN ENERGY LLC,REX,144403.556,100.0
SANDRIDGE ENERGY INC,SandRidge 360 Anadarko Basin,SD,257659.244,100.0
SANDRIDGE ENERGY INC,SandRidge 375 Sedgwick Basin,SD,25699.95,100.0
SANDRIDGE ENERGY INC,SandRidge 545 North Park Basin,SD,94385.144,100.0
SANDRIDGE ENERGY INC,SandRidge 545 North Park Basin GB,SD,75667.916,100.0
SEABOARD CORP,Seaboard Foods Pork Processing Plant,SEB,57565.946,100.0
SEMPRA ENERGY,Desert Star Energy Center,SRE,433176.772,100.0
SEMPRA ENERGY,Oncor Electric Delivery,SRE,27054.48,80.03
SEMPRA ENERGY,Point Thomson Production Facility,SRE,136175.698,0.110702
SEMPRA ENERGY,"Cameron LNG, LLC",SRE,3369248.894,100.0
SEMPRA ENERGY,Holbrook Compressor Station,SRE,34846.338,100.0
SEMPRA ENERGY ,Southern California Gas Blythe Facility,SREA,49311.488,100.0
SEMPRA ENERGY ,Southern California Gas Company - Aliso Canyon,SREA,10039.92,100.0
SEMPRA ENERGY ,Southern California Gas Company - Honor Rancho,SREA,30542.242,100.0
SEMPRA ENERGY ,SOUTHERN CALIFORNIA GAS CO End User Emissions (LDC),SREA,1309064.6,100.0
SEMPRA ENERGY ,Southern California Gas Co Wheeler Ridge station,SREA,24313.074,100.0
SEMPRA ENERGY ,Southern California Gas Co Transmission,SREA,34954.105,100.0
SENSIENT TECHNOLOGIES CORP,SENSIENT NATURAL INGREDIENTS LLC,SXT,47951.458,100.0
SILVERBOW RESOURCES INC,"SilverBow Resources, LLC - Basin 220",SBOW,203574.548,100.0
SM ENERGY CO,SM Energy (Basin 220) South Texas,SM,56853.536,100.0
SM ENERGY CO,SM Energy (Basin 430) Permian Basin,SM,420954.64,100.0
SONOCO PRODUCTS CO,Sonoco Products Co.,SON,76679.79,100.0
SONOCO PRODUCTS CO,SONOCO - NEWPORT,SON,27171.648,100.0
SONOCO PRODUCTS CO,U S PAPER MILLS Menasha,SON,49710.812,100.0
SONOCO PRODUCTS CO,Sonoco Hutchinson,SON,33033.176,100.0
SONOCO PRODUCTS CO,Sonoco Richmond,SON,28504.492,100.0
SOUTH JERSEY INDUSTRIES INC,Elizabethtown Gas,SJI,52576.748,100.0
SOUTH JERSEY INDUSTRIES INC,South Jersey Gas Company,SJI,49214.996,100.0
SOUTH JERSEY INDUSTRIES INC,Hartford Hospital Cogeneration Facility,SJI,48971.116,50.0
SOUTHWEST GAS HOLDINGS INC,Southwest Gas - California,SWX,14920.5,100.0
SOUTHWEST GAS HOLDINGS INC,Southwest Gas - Nevada,SWX,43754.2,100.0
SOUTHWEST GAS HOLDINGS INC,Southwest Gas - Arizona,SWX,92960.2,100.0
SOUTHWESTERN ENERGY CO,Appalachian Basin (Eastern Overthrust Area),SWN,1005178.53,100.0
SPIRE INC,Spire Mississippi,SR,3065.7,100.0
SPIRE INC,Spire Missouri East,SR,85133.8,100.0
SPIRE INC,Spire Gulf Inc.,SR,13457.45,100.0
SPIRE INC,Spire Missouri West,SR,55148.45,100.0
SPIRE INC,Spire Alabama,SR,163435.7,100.0
SPIRIT AEROSYSTEMS HOLDINGS INC,SPIRIT AEROSYSTEMS INC,SPR,96059.84,100.0
STEEL DYNAMICS INC,ROANOKE ELECTRIC STEEL CORPORATION,STLD,96970.988,100.0
STEEL DYNAMICS INC,Steel Dynamics,STLD,28871.492,100.0
STEEL DYNAMICS INC,"STEEL DYNAMICS, INC. (SDI)",STLD,169088.896,100.0
STEEL DYNAMICS INC,SUPERIOR ALUMINUM ALLOYS LLC,STLD,33869.872,100.0
STEEL DYNAMICS INC,"Steel Dynamics Columbus, LLC",STLD,537319.264,100.0
STEEL DYNAMICS INC,STEEL DYNAMICS INC,STLD,978029.248,100.0
STEEL DYNAMICS INC,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",STLD,321434.18,100.0
STEEL DYNAMICS INC,"SWVA, INC.",STLD,54731.416,100.0
STEEL DYNAMICS INC,"Steel Dynamics, Inc.",STLD,34308.12,100.0
STEPAN CO,STEPAN CO,SCL,37837.808,100.0
STEPAN CO,Stepan,SCL,24948.056,100.0
SUMMIT MATERIALS INC,Hamm Sanitary Landfill,SUM,108560.65,100.0
SUMMIT MATERIALS INC,CONTINENTAL CEMENT COMPANY LLC,SUM,623562.106,100.0
SUMMIT MATERIALS INC,Davenport Plant,SUM,825058.258,100.0
SUMMIT MIDSTREAM PARTNERS LP,HEREFORD RANCH PROCESSING PLANT,SMLP,41383.898,100.0
SUMMIT MIDSTREAM PARTNERS LP,DEBEQUE GAS PROCESSING FACILITY,SMLP,21429.622,100.0
SUMMIT MIDSTREAM PARTNERS LP,Summit Midstream 160A Appalachian Basin (Eastern Overthrust Area) GB,SMLP,66545.192,100.0
SUMMIT MIDSTREAM PARTNERS LP,Summit Midstream 415 Strawn Basin GB,SMLP,69377.674,100.0
SUMMIT MIDSTREAM PARTNERS LP,Summit Midstream 595 Piceance Basin GB,SMLP,169151.136,100.0
SUMMIT MIDSTREAM PARTNERS LP,Lane Gas Plant,SMLP,39563.466,100.0
SUMMIT MIDSTREAM PARTNERS LP,Summit Midstream 430 Permian Basin GB,SMLP,37341.8,100.0
SUNCOKE ENERGY INC,"HAVERHILL COKE COMPANY, LLC",SXC,832526.384,100.0
SUNCOKE ENERGY INC,GATEWAY ENERGY & COKE CO LLC,SXC,463067.77,100.0
SUNCOKE ENERGY INC,JEWELL COAL & COKE,SXC,453713.514,100.0
SUNCOKE ENERGY INC,SunCoke Energy Middletown Operations,SXC,380387.438,100.0
SUNCOKE ENERGY INC,Indiana Harbor Coke Company,SXC,1177364.618,85.0
TALOS ENERGY INC,VK 956 A,TALO,28137.48,100.0
TALOS ENERGY INC,Viosca Knoll 989,TALO,75151.958,100.0
TALOS ENERGY INC,Green Canyon 237 B,TALO,49107.136,100.0
TALOS ENERGY INC,Mississippi Canyon 109 A,TALO,31875.874,100.0
TALOS ENERGY INC,"Ship Shoal 114 L, B-AUX, J",TALO,12441.71,100.0
TALOS ENERGY INC,EC 381 A,TALO,40507.062,100.0
TARGA RESOURCES CORP,TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,TRGP,85229.47142811204,100.0
TARGA RESOURCES CORP,TARGA MIDKIFF GAS PROCESSING PLANT,TRGP,231551.28872305623,73.0
TARGA RESOURCES CORP,SEA ROBIN GAS PROCESSING PLANT,TRGP,62547.926,0.84
TARGA RESOURCES CORP,Targa Midstream Services LLC - Sterling Gas Processing Plant,TRGP,39604.88061278259,100.0
TARGA RESOURCES CORP,Targa Midstream Services LLC - Mertzon Gas Processing Plant,TRGP,32994.29496913301,100.0
TARGA RESOURCES CORP,Targa Midstream Services LLC - Gillis Gas Plant,TRGP,24664.147260654165,100.0
TARGA RESOURCES CORP,Targa Midstream Services LLC - Chico Gas Plant,TRGP,143550.56628493764,100.0
TARGA RESOURCES CORP,Targa Midstream Services LLC - Sandhills Gas Plant,TRGP,222258.18368066207,100.0
TARGA RESOURCES CORP,Targa Midstream Services LLC - Barracuda Gas Processing Plant,TRGP,3099.8989080199585,100.0
TARGA RESOURCES CORP,Targa Downstream LLC - Galena Park Terminal,TRGP,3569.436,100.0
TARGA RESOURCES CORP,TARGA COALGATE STONEWALL GAS PROCESSING PLANT,TRGP,78197.48367660207,60.0
TARGA RESOURCES CORP,"Targa Midstream Services, LLC - Mont Belvieu Complex",TRGP,834933.4332919318,100.0
TARGA RESOURCES CORP,Targa Downstream LLC - Lake Charles LPG Fractionator,TRGP,14196.291715700827,100.0
TARGA RESOURCES CORP,Gulf Coast Fractionators,TRGP,152989.326,38.75
TARGA RESOURCES CORP,Targa Midstream Services LLC - Saunders Gas Processing Plant,TRGP,90336.96179040652,100.0
TARGA RESOURCES CORP,Targa Midstream Services LLC - Monument Gas Processing Plant,TRGP,175186.5716784457,100.0
TARGA RESOURCES CORP,North Terrebonne Gas Plant,TRGP,45206.88,4.75
TARGA RESOURCES CORP,TARGA BENEDUM EDWARD JOYCE GAS PROCESSING PLANT,TRGP,232835.51299284468,73.0
TARGA RESOURCES CORP,Targa Midstream Services LLC - Lowry Gas Processing Plant,TRGP,40244.05450607479,100.0
TARGA RESOURCES CORP,Targa Midstream Services LLC - Venice Gas Processing Plant,TRGP,213010.4644730518,100.0
TARGA RESOURCES CORP,Tebone Fractionator,TRGP,10055.866,4.75
TARGA RESOURCES CORP,Targa Midstream Services LLC - Eunice Gas Processing Plant,TRGP,205456.8505526165,100.0
TARGA RESOURCES CORP,TARGA VELMA GAS PROCESSING PLANT,TRGP,38895.07426792461,100.0
TARGA RESOURCES CORP,TARGA DRIVER JOHNSON GAS PROCESSING PLANT,TRGP,225376.6032694848,73.0
TARGA RESOURCES CORP,TARGA SILVER OAK GAS PLANT,TRGP,72418.91407091246,100.0
TARGA RESOURCES CORP,TARGA TUPELO GAS PROCESSING PLANT,TRGP,30042.14883765755,100.0
TARGA RESOURCES CORP,Targa Gas Processing LLC - Longhorn Gas Plant,TRGP,68595.14038758785,100.0
TARGA RESOURCES CORP,Targa Gas Processing LLC - High Plains HOPSON Gas Plant,TRGP,148780.1619096517,100.0
TARGA RESOURCES CORP,Targa Badlands LLC - Little Missouri Gas Plant,TRGP,136289.9231202103,100.0
TARGA RESOURCES CORP,TARGA PEMBROOK GAS PROCESSING PLANT,TRGP,234018.932,73.0
TARGA RESOURCES CORP,TARGA Buffalo Gas Processing Plant,TRGP,77251.28621396777,73.0
TARGA RESOURCES CORP,Targa Resources Corp. 350 South Oklahoma Folded Belt GB,TRGP,191496.90025088322,100.0
TARGA RESOURCES CORP,Targa Resources Corp. 425 Bend Arch GB,TRGP,45976.063755619,100.0
TARGA RESOURCES CORP,Targa Resources Corp. 345 Arkoma Basin GB,TRGP,80394.87900833938,100.0
TARGA RESOURCES CORP,Targa Resources Corp. 420 Fort Worth Syncline GB,TRGP,228112.5136247171,100.0
TARGA RESOURCES CORP,Targa Resources Corp. 430 Permian Basin GB,TRGP,2464731.24509941,100.0
TARGA RESOURCES CORP,"Targa Resources Corp. 220 Gulf Coast Basin (LA, TX) GB",TRGP,103393.28293239619,100.0
TARGA RESOURCES CORP,Targa Resources Corp. 360 Anadarko Basin GB,TRGP,380811.01913074305,100.0
TARGA RESOURCES CORP,Targa Resources Corp. 375 Sedgwick Basin GB,TRGP,53589.43297859183,100.0
TARGA RESOURCES CORP,Targa Resources Corp. 395 Williston Basin GB,TRGP,128132.52121889088,100.0
TARGA RESOURCES CORP,TARGA LOVING GAS PROCESSING PLANT,TRGP,23189.924686315306,100.0
TARGA RESOURCES CORP,TARGA RAPTOR GAS PROCESSING PLANT,TRGP,8152.38378044191,100.0
TARGA RESOURCES CORP,TARGA WILDCAT GAS PROCESSING PLANT,TRGP,163197.80342854277,100.0
TARGA RESOURCES CORP,TARGA HICKORY HILLS GAS PROCESSING PLANT,TRGP,54647.79078191439,60.0
TARGA RESOURCES CORP,TARGA OAHU GAS PROCESSING PLANT,TRGP,40728.62269412313,100.0
TARGA RESOURCES CORP,TARGA FALCON GAS PROCESSING PLANT,TRGP,44168.71,100.0
TARGA RESOURCES CORP,"GCX Waha Compressor Station, TX",TRGP,41867.854,25.0
TARGA RESOURCES CORP,TARGA PEREGRINE GAS PROCESSING PLANT,TRGP,26921.791357498238,100.0
TARGA RESOURCES CORP,TARGA GATEWAY GAS PROCESSING PLANT,TRGP,59733.25285473248,100.0
TENARIS,"Tenaris Bay City, Inc.",TS,61499.468,100.0
TESLA INC,"Tesla, Inc.",TSLA,28075.544,100.0
TEXAS INSTRUMENTS INC,TEXAS INSTRUMENTS NORTH CAMPUS,TXN,512772.402348,100.0
TEXAS INSTRUMENTS INC,Texas Instruments Richardson,TXN,234133.363172,100.0
TEXAS INSTRUMENTS INC,Texas Instruments - Sherman,TXN,64266.84597,100.0
TEXAS INSTRUMENTS INC,Texas Instruments Incorporated - Maine Fab,TXN,104244.424098,100.0
TEXTRON INC,Textron Aviation/East Campus,TXT,24053.16,100.0
TEXTRON INC,TEXTRON CWC DIVISION,TXT,33985.294,100.0
THERMO FISHER SCIENTIFIC INC,Patheon Manufacturing Services LLC,TMO,25749.852,100.0
TIMKENSTEEL CORP,TIMKENSTEEL CORP (1576000613),TMST,203449.388,100.0
TRECORA RESOURCES,SOUTH HAMPTON RESOURCES INC,TREC,81524.944,100.0
TREDEGAR CORP,"Bonnell Aluminum, Inc.",TG,32895.076,100.0
TREDEGAR CORP,"Bonnell Aluminum, Inc.",TG,24761.556,100.0
TRINSEO,AMERICAS STYRENICS LLC - ST JAMES PLANT,TSE,670040.384,50.0
UGI CORP,Hunlock Unit 4,UGI,18787.68,100.0
UGI CORP,Hunlock Creek Energy Center,UGI,112044.584,100.0
UGI CORP,"UGI Utilities, Inc.",UGI,142290.55,100.0
UGI CORP,Broad Mountain,UGI,221.508,100.0
UGI CORP,UGIES boosting & gathering facilities,UGI,246187.908,100.0
VALERO ENERGY CORP,Valero Renewable Fuels LLC Charles City,VLO,191935.128,100.0
VALERO ENERGY CORP,Valero Fort Dodge Plant,VLO,209002.464,100.0
VALERO ENERGY CORP,ULTRAMAR INC WILMINGTON REFINERY,VLO,957012.116,100.0
VALERO ENERGY CORP,VALERO ALBERT CITY PLANT,VLO,138168.68,100.0
VALERO ENERGY CORP,PREMCOR REFINING GROUP INCORPORATED PORTARTHUR REFINERY,VLO,1989623.888,100.0
VALERO ENERGY CORP,Valero Hartley Plant,VLO,156465.46,100.0
VALERO ENERGY CORP,Valero Bloominburg Plant,VLO,179738.224,100.0
VALERO ENERGY CORP,"Valero Renewable Fuels Campany LLC, dba Valero Albion Plant",VLO,159610.548,100.0
VALERO ENERGY CORP,VALERO RENEWABLE FUELS LLC,VLO,187375.244,100.0
VALERO ENERGY CORP,Valero Jefferson Plant,VLO,27999.444,100.0
VALERO ENERGY CORP,Valero Lakota Plant,VLO,41506.144,100.0
VALERO ENERGY CORP,"Valero Renewable Fuels, LLC d/b/a Valero Bluffton Plant",VLO,42285.34,100.0
VALERO ENERGY CORP,VALERO REFINING HOUSTON REFINERY,VLO,1452357.038,100.0
VALERO ENERGY CORP,Valero Linden Plant,VLO,142234.664,100.0
VALERO ENERGY CORP,"Valero Renewable Fuels Company, LLC d/b/a Valero Mt. Vernon Plant",VLO,169802.16,100.0
VALERO ENERGY CORP,VALERO WELCOME PLANT,VLO,177737.48,100.0
VALERO ENERGY CORP,VALERO CORPUS CHRISTI REFINERY EAST PLANT,VLO,933258.004,100.0
VALERO ENERGY CORP,MERAUX REFINERY,VLO,631628.508,100.0
VALERO ENERGY CORP,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,VLO,926187.26,100.0
VALERO ENERGY CORP,"Diamond Shamrock Refining Company, L.P.",VLO,1538663.398,100.0
VALERO ENERGY CORP,VALERO CORPUS CHRISTI REFINERY,VLO,2899549.978,100.0
VALERO ENERGY CORP,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",VLO,1186800.002,100.0
VALERO ENERGY CORP,DIAMOND SHAMROCK REFINING VALERO,VLO,625532.57,100.0
VALERO ENERGY CORP,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,VLO,2821154.084,100.0
VALERO ENERGY CORP,VALERO REFINING TEXAS CITY REFINERY,VLO,2067057.168,100.0
VALERO ENERGY CORP,"Valero Refining - New Orleans, L.L.C.",VLO,2010217.634,100.0
VALERO ENERGY CORP,Valero Wilmington Asphalt Plant,VLO,14560.398,100.0
VISTRA CORP,"Wise County Power Company, LLC",VST,982900.808,100.0
VISTRA CORP,"Hanging Rock Power Company, LLC",VST,3803203.456,100.0
VISTRA CORP,"Dynegy Energy Washington II, LLC",VST,1961322.08,100.0
VISTRA CORP,"Dynegy Energy Fayette, II LLC",VST,1916903.796,100.0
VISTRA CORP,Hopewell Cogeneration Facility,VST,971844.894,100.0
VISTRA CORP,Joppa Steam,VST,4063685.42,20.0
VISTRA CORP,Independence,VST,1607362.392,100.0
VISTRA CORP,Miami Fort Generating Station,VST,6391101.726,100.0
VISTRA CORP,Graham,VST,127874.976,100.0
VISTRA CORP,Trinidad,VST,34403.772,100.0
VISTRA CORP,Newton,VST,2761263.61,100.0
VISTRA CORP,W H Zimmer Generating Station,VST,5138719.38,100.0
VISTRA CORP,Coleto Creek,VST,2748530.634,100.0
VISTRA CORP,"North Jersey Energy Associates, A LP",VST,157626.816,100.0
VISTRA CORP,Midlothian Energy,VST,1623294.384,100.0
VISTRA CORP,Lamar Power (Paris),VST,2680798.216,100.0
VISTRA CORP,Dynegy Kendall Energy Facility,VST,3046837.96,100.0
VISTRA CORP,Hays Energy Facility,VST,987099.292,100.0
VISTRA CORP,Lake Road Generating Company,VST,2146311.696,100.0
VISTRA CORP,Ontelaunee Energy Center,VST,1513204.192,100.0
VISTRA CORP,Odessa-Ector Generating Station,VST,2540806.984,100.0
VISTRA CORP,"Ennis Power Company, LLC",VST,378530.648,100.0
VISTRA CORP,Liberty Electric Power Plant,VST,1479608.416,100.0
VISTRA CORP,Moss Landing,VST,1984603.236,100.0
VISTRA CORP,E D Edwards,VST,3138479.9,100.0
VISTRA CORP,"Kincaid Generation, LLC",VST,1557610.034,100.0
VISTRA CORP,FORNEY POWER PLANT,VST,4050476.64,100.0
VISTRA CORP,Blackstone Power Generation LLC,VST,567632.296,100.0
VISTRA CORP,Bellingham Power Generation LLC,VST,590218.312,100.0
VISTRA CORP,"Pleasants Energy, LLC",VST,922200.376,100.0
VISTRA CORP,Permian Basin,VST,243930.484,100.0
VISTRA CORP,Baldwin Energy Complex,VST,4085478.302,100.0
VISTRA CORP,Milford Power Company LLC,VST,1385753.664,100.0
VISTRA CORP,Maine Independence Station,VST,78207.96,100.0
VISTRA CORP,MASSPOWER,VST,161834.6,100.0
VISTRA CORP,Lake Hubbard,VST,282446.304,100.0
VISTRA CORP,Martin Lake,VST,13518397.124,100.0
VISTRA CORP,Oak Grove,VST,13103472.282,100.0
VISTRA CORP,Stryker Creek,VST,132613.508,100.0
VISTRA CORP,Richland Peaking Station,VST,169882.62,100.0
WARRIOR MET COAL INC,"Warrior Met Coal, LLC",HCC,2193425.45,100.0
WARRIOR MET COAL INC,Warrior Met Coal Mine #4,HCC,596038.7,100.0
WASTE CONNECTIONS INC,SEABREEZE ENVIRONMENTAL LANDFILL,WCN,90717.1,100.0
WASTE CONNECTIONS INC,White Oaks Landfill,WCN,126486.432,100.0
WASTE CONNECTIONS INC,IESI East Texas Regional Landfill,WCN,102395.6,100.0
WASTE CONNECTIONS INC,IESI Buffalo Creek Landfill,WCN,117823.35,100.0
WASTE CONNECTIONS INC,Hidden Valley Landfill,WCN,4956.25,100.0
WASTE CONNECTIONS INC,WASCO COUNTY LANDFILL,WCN,91061.25,100.0
WASTE CONNECTIONS INC,FINLEY BUTTES REGIONAL LANDFILL,WCN,39243.0,100.0
WASTE CONNECTIONS INC,LAND RECOVERY LANDFILL INDUST,WCN,77224.25,100.0
WASTE CONNECTIONS INC,Blossom Prairie Landfill,WCN,59209.25,100.0
WEC ENERGY GROUP INC,Fox Energy Center,WEC,1573017.12,100.0
WEC ENERGY GROUP INC,Elm Road Generating Station,WEC,7062730.168,84.0
WEC ENERGY GROUP INC,Pulliam,WEC,40951.348,100.0
WEC ENERGY GROUP INC,South Oak Creek,WEC,3240949.218,100.0
WEC ENERGY GROUP INC,West Marinette,WEC,78788.656,100.0
WEC ENERGY GROUP INC,Weston,WEC,3676402.098,76.0
WEC ENERGY GROUP INC,Concord,WEC,67280.952,100.0
WEC ENERGY GROUP INC,Paris,WEC,49029.216,100.0
WEC ENERGY GROUP INC,De Pere Energy Center,WEC,72088.732,100.0
WEC ENERGY GROUP INC,The Peoples Gas Light and Coke Company,WEC,170851.634,100.0
WEC ENERGY GROUP INC,Wisconsin Public Service Corporation,WEC,39796.998,100.0
WEC ENERGY GROUP INC,WISCONSIN ELECTRIC POWER COMPANY,WEC,55083.3,100.0
WEC ENERGY GROUP INC,WISCONSIN GAS COMPANY,WEC,60831.95,100.0
WEC ENERGY GROUP INC,PEOPLES GAS LIGHT AND COKE CO,WEC,49891.964,100.0
WEC ENERGY GROUP INC,Port Washington Generating Station,WEC,3110355.376,100.0
WEC ENERGY GROUP INC,Valley (WEPCO),WEC,441160.912,100.0
WEC ENERGY GROUP INC,Germantown Power Plant,WEC,10856.358,100.0
WEC ENERGY GROUP INC,Minnesota Energy Resources Corporation,WEC,26296.2,100.0
WEC ENERGY GROUP INC,Rothschild Biomass Cogeneration Plant,WEC,42081.22,100.0
WEC ENERGY GROUP INC,F.D. Kuester Generating Station,WEC,261883.564,100.0
WEC ENERGY GROUP INC,A.J. Mihm Generating Station,WEC,123398.136,100.0
WELLS FARGO & CO,"Pine Run Midstream, LLC - Basin 160A - Appalachian Eastern Overthrust – GB",WFC,86744.194,30.0
WELLS FARGO & CO,"PennEnergy Resources, LLC - Basin 160A - Appalachian Eastern Overthrust",WFC,91644.286,6.5
WESTERN MIDSTREAM PARTNERS LP,Hilight-Reno Junction Gas Plant,WES,115359.682,100.0
WESTERN MIDSTREAM PARTNERS LP,Patrick Draw Gas Plant,WES,131013.804,100.0
WESTERN MIDSTREAM PARTNERS LP,Fort Lupton Compressor Station,WES,169917.944,100.0
WESTERN MIDSTREAM PARTNERS LP,Chipeta Gas Plant,WES,17173.144,100.0
WESTERN MIDSTREAM PARTNERS LP,Wattenberg Gas Plant,WES,69326.574,100.0
WESTERN MIDSTREAM PARTNERS LP,Ramsey Gas Plant,WES,322621.418,100.0
WESTERN MIDSTREAM PARTNERS LP,Gulf Coast Basin Gathering & Boosting - AAPG Province 220,WES,368996.396,100.0
WESTERN MIDSTREAM PARTNERS LP,Permian Basin Gathering & Boosting-AAPG Province 430,WES,1144483.248,100.0
WESTERN MIDSTREAM PARTNERS LP,Denver Basin - G&B - AAPG Province 540,WES,586373.688,100.0
WESTERN MIDSTREAM PARTNERS LP,Powder River Basin - G&B - AAPG Province 515,WES,275918.028,100.0
WESTERN MIDSTREAM PARTNERS LP,Green River Basin - G&B - AAPG Province 535,WES,122018.238,100.0
WESTERN MIDSTREAM PARTNERS LP,Mentone Gas Plant,WES,56855.324,100.0
WESTERN MIDSTREAM PARTNERS LP,Latham Gas Plant,WES,57785.894,100.0
WESTROCK CO,"WestRock Kraft Paper, LLC",WRK,280159.392,100.0
WESTROCK CO,"SP Fiber Technologies Southeast, LLC",WRK,120508.704,100.0
WESTROCK CO,"WestRock Virginia, Covington",WRK,1108864.452,100.0
WESTROCK CO,"WestRock Coated Board, LLC",WRK,445147.95,100.0
WESTROCK CO,"WestRock CP, LLC - Florence Mill",WRK,314314.858,100.0
WESTROCK CO,"WestRock Charleston Kraft, LLC",WRK,594178.494,100.0
WESTROCK CO,WestRock Tacoma Mill,WRK,144448.206,100.0
WESTROCK CO,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",WRK,388326.506,100.0
WESTROCK CO,"WESTROCK TEXAS, L.P.",WRK,459831.988,100.0
WESTROCK CO,WESTROCK (DALLAS MILL),WRK,31585.632,100.0
WESTROCK CO,"WESTROCK CP, LLC - HODGE MILL",WRK,365928.986,100.0
WESTROCK CO,"WestRock CP, LLC - West Point Mill",WRK,587281.35,100.0
WESTROCK CO,WESTROCK CONVERTING COMPANY - STROUDSBURG MILL,WRK,28258.044,100.0
