Summary data collected by the Greenhouse Gas Reporting Program for 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 08/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Emissions from Onshore Oil & Gas Production by Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Industry Type (subparts),Total reported emissions from Onshore Oil & Gas Production ,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Does the facility employ continuous emissions monitoring? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014024,,"TITUS OIL & GAS PRODUCTION, LLC",430 - Permian Basin,Fort Worth,TX,76102,420 Throckmorton St. Ste 1150,,32.7551081379117,-97.3332674705941,211120,W-ONSH,"53,440.91","48,505.70","4,899.75",35.46,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006770,110063986254,TPIC Basin 220,"220 - Gulf Coast Basin (LA, TX)",HOUSTON,TX,77057,5850 SAN FELIPE SUITE 250,HARRIS COUNTY,29.75004,-95.4831,211120,W-ONSH,"267,475.19","221,405.50","45,941.25",128.44,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006750,110043969541,TRC cYPRESS gROUP LLC,745 - San Joaquin Basin,Taft,CA,93268,805 Blackgold Ct,KERN COUNTY,35.18063,-119.4592,211120,W-ONSH,"32,490.09","32,399.10",74.00,16.99,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013606,,Tall City Operations III LLC,430 - Permian Basin,MIDLAND,TX,79701,203 W. Wall St.,,31.997405,-102.076108,211120,W-ONSH,"45,928.22","37,996.30","7,890.50",41.42,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012040,110067543910,"Tanos Exploration II, LLC - Basin 260",260 - East Texas Basin,Tyler,TX,75701,"821 E Southeast Loop 323, Suite 400",,32.302085,-95.292364,211130,W-ONSH,"134,563.95","47,659.10","86,874.75",30.10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007486,110000825420,"Tanos Exploration II, LLC Arkla Basin, AAPG 230",230 - Arkla Basin,Tyler,TX,75701,821 E Southeast Loop 323 Ste 400,,29.78754,-95.61767,211130,W-ONSH,"143,345.04","37,374.70","105,946.50",23.84,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013734,110070716065,Tap Rock Operating,430 - Permian Basin,Golden,CO,80401,602 Park Point Dr Suite 200,JEFFERSON COUNTY,39.70684,-105.2904,211120,W-ONSH,"229,974.81","205,678.00","24,090.00",206.81,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012024,110067543698,Tapstone 360 Anadarko,360 - Anadarko Basin,Oklahoma City,OK,73104,100 E. Main St.,,35.467315,-97.510185,211120,W-ONSH,"99,989.01","52,745.20","47,215.50",28.31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013948,,Teal Natural Resources 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75225,8235 Douglas Ave,,32.8637290606838,-96.8089742938267,211120,W-ONSH,"46,750.82","27,472.20","19,237.50",41.12,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008885,110055515205,"Tellus Operating Group, LLC - MS Operations",210 - Mid-Gulf Coast Basin,Ridgeland,MS,39157,"602 Crescent Place, Suite 100",MADISON COUNTY,32.4524,-90.15393,211120,W-ONSH,"25,850.20","5,969.10","19,874.25",6.85,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013087,,Texas American 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Austin,TX,78701,"201 West 5th Street, Suite 1300",,30.2729209,-97.7443863,211120,W-ONSH,"25,943.66","22,660.80","3,269.75",13.11,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008788,110070082007,"Texland Petroleum, LP, 430 - Permian Basin",430 - Permian Basin,FORT WORTH,TX,76102,"777 MAIN STREET, SUITE 3200",,32.7579468,-97.3246534,211120,W-ONSH,"32,958.44","1,907.50","31,049.75",1.19,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013357,,Titan Rock Exploration and Production,260 - East Texas Basin,Dallas,TX,75201,"1601 Elm Street, Suite 3500",,32.52492,-94.835,211130,W-ONSH,"59,505.94","15,606.30","43,891.00",8.64,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008348,110055513074,Trendwell Energy Corporation,305 - Michigan Basin,Rockford,MI,49341,"10 E. Bridge St, Suite 200",KENT COUNTY,43.119775,-85.561689,211130,W-ONSH,"100,216.63","42,177.40","58,020.75",18.48,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013922,,"Trinity Operating (USG), LLC - Arkla Basin (230)",230 - Arkla Basin,Houston,TX,77002,601 Travis Street,,29.7600330172248,-95.3632941007082,211130,W-ONSH,"28,062.56","27,490.00",507.00,65.56,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013354,,"Trinity Operating (USG), LLC - Gulf Coast Basin (220)","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,601 Travis Street,,28.24503,-98.4042,211120,W-ONSH,"273,955.80","232,869.00","40,811.75",275.05,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013100,,"Trinity Operating USG, LLC - Arkoma (Basin 345)",345 - Arkoma Basin,Houston,TX,77002,"601 Travis Street, Ste 1900",,29.752554,-95.3704009,211130,W-ONSH,"72,753.23","21,346.10","51,381.50",25.63,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012605,110070082396,"Trinity Operating USG, LLC - Chautauqua Platform (Basin 355)",355 - Chautauqua Platform,Houston,TX,77002,"601 Travis Street, Ste 1900",,29.752554,-95.3704009,211130,W-ONSH,"29,559.54","2,416.30","27,141.75",1.49,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013337,,Triumph Anadarko #360 OP,360 - Anadarko Basin,Tulsa,OK,74137,"8908 S Yale Ave, Suite 250",,36.0514,-98.3842,211120,W-ONSH,"35,933.37","21,421.70","14,499.75",11.92,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013386,110070525489,Tug Hill Operating Appalachia,160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,380 Southpointe Boulevard,WASHINGTON COUNTY,40.293994,-80.174312,211130,W-ONSH,"124,050.45","116,348.10","7,493.75",208.60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013851,,U.S. Energy Development Corp.,"220 - Gulf Coast Basin (LA, TX)",Arlington,TX,76011,1521 N. Cooper Street Suite 400,,32.7595399822048,-97.1137723279056,211120,W-ONSH,"53,792.49","46,542.10","7,249.50",0.89,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009389,110055516035,UGC 575 Uintah,575 - Uinta Basin,Rangely,CO,81648,1125 Escalante Dr.,SAN JUAN COUNTY,36.7561,-108.05952,211130,W-ONSH,"135,000.79","1,225.40","133,774.50",0.89,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009125,110014428770,UP Energy/Green River Basin,535 - Green River Basin,Englewood,CO,80112,116 inverness drive east,DOUGLAS COUNTY,39.56501,-104.86522,211130,W-ONSH,"121,779.75","79,662.90","42,072.75",44.10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009165,110028136700,Uinta Basin - Caerus Uintah,575 - Uinta Basin,Denver,CO,80202,"1001 17th Street, Suite 1600",DENVER COUNTY,39.74933,-104.99275,211130,W-ONSH,"160,982.80","1,513.20","159,469.00",0.60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011854,110067272999,"Unbridled Resources, LLC- Basin 360",360 - Anadarko Basin,Houston,TX,77002,"1111 Bagby Street, Suite 1600",DENVER COUNTY,39.71807,-104.95112,211120,W-ONSH,"798,239.44","202,369.20","595,741.50",128.74,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008242,110034220750,Unit Petroleum 166 Golf Coast,"220 - Gulf Coast Basin (LA, TX)",Tulsa,OK,74136,7130 S Lewis Ave Suite 1000,TULSA COUNTY,36.05967,-95.95785,211120,W-ONSH,"56,111.45","27,191.00","28,905.25",15.20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008241,110034220750,Unit Petroleum 783 Anadarko Basin,360 - Anadarko Basin,Tulsa,OK,74136,7130 S Lewis Ave Suite 1000,TULSA COUNTY,36.05967,-95.95785,211120,W-ONSH,"255,599.41","74,365.40","181,198.25",35.76,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011652,110063744809,"Urban 220 Gulf Coast Basin (LA, TX)","220 - Gulf Coast Basin (LA, TX)",Plano,TX,75074,"1000 E 14th Street, Suite 300",COLLIN COUNTY,33.0184,-96.70028,211130,W-ONSH,"37,275.17","20,642.50","16,620.75",11.92,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011654,110070082138,Urban 535 Green River Basin,535 - Green River Basin,Plano,TX,75074,"1000 E 14th Street, Suite 300",,33.0243206,-96.6745042,211130,W-ONSH,"11,427.55",50.80,"11,376.75",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013346,,"Urban Oil & Gas Group, LLC- Arkla Basin (230)",230 - Arkla Basin,Plano,TX,75074,"1000 E. 14th Street, 3rd Floor",,32.63401,-93.1733,211120,W-ONSH,"54,677.12","7,692.10","46,980.25",4.77,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010181,110063978478,Ursa Resources Group II - 595 - Piceance Basin,595 - Piceance Basin,Rifle,CO,81650,792 Buckhorn Drive,DENVER COUNTY,39.75231,-104.99906,211130,W-ONSH,"121,939.48","4,899.00","117,037.50",2.98,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008587,110041727637,Valence Operating Co 260 East Texas Basin,260 - East Texas Basin,Kingwood,TX,77339,"600 Rockmead, Ste 200",MONTGOMERY COUNTY,30.0533,-95.24476,211130,W-ONSH,"99,431.57","65,062.00","34,327.25",42.32,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008090,110055511003,"Validus Energy Aquilas AssetCo, LLC","220 - Gulf Coast Basin (LA, TX)",Denver,CO,80202,"1530 16th Street, Suite 500",DENVER COUNTY,39.7435172,-104.9884114,211120,W-ONSH,"115,272.14","102,861.20","12,319.75",91.19,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008439,110041251481,Venado Operating Company LLC 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Austin,TX,78738,13301 Galleria Circle Ste 300,HARRIS COUNTY,29.77791,-95.5444,211120,W-ONSH,"98,074.46","79,396.10","18,635.75",42.61,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009731,110037899021,Verdad Resources LLC - DJ Basin,540 - Denver Basin,Dallas,TX,75235,"5950 Cedar Springs Road, Suite 200",HARRIS COUNTY,29.75788,-95.37013,211120,W-ONSH,"98,094.18","58,314.70","39,739.25",40.23,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013010,,Verdun Oil Company-Gulf Coast Basin-Onshore Production,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77007,"55 Waugh Drive, Suite 400",,29.767248,-95.397703,211120,W-ONSH,657.00,143.50,513.50,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008081,110063978469,"Vine Energy, Inc.",230 - Arkla Basin,Mansfield,LA,71052,4451 HWY 509,DE SOTO PARISH,32.098036,-93.618534,211130,W-ONSH,"186,427.05","132,855.60","53,295.50",275.95,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009039,110055515768,WPX Energy Permian LLC,430 - Permian Basin,Oklahoma City,OK,73102,333 West Sheridan,OKLAHOMA COUNTY,35.5135639,-97.5788975,211130,W-ONSH,"832,796.65","757,535.90","74,627.50",633.25,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009253,,"WPX Energy Williston, LLC - 395 Williston basin",395 - Williston Basin,Oklahoma City,OK,73102,333 West Sheridan,,39.74846,-104.99402,211130,W-ONSH,"966,083.09","920,453.40","45,211.00",418.69,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011596,110063744774,"Wapiti Operating, LLC 575 Uinta Basin",575 - Uinta Basin,Myton,UT,84052,10569 Pariette Rd.,HARRIS COUNTY,29.75608,-95.36433,211130,W-ONSH,"59,640.17","6,462.80","53,173.50",3.87,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008190,110009396073,West Bay,305 - Michigan Basin,Mason,MI,48854,4161 Legion Dr,INGHAM COUNTY,42.59398,-84.46929,211120,W-ONSH,"35,243.90","32,899.00","2,330.00",14.90,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012571,110070082373,West Ranch Field,"220 - Gulf Coast Basin (LA, TX)",Vanderbilt,TX,77991,1421 Mobil Oil Road,,28.8084084,-96.6157192,211120,"UU,W-ONSH","50,126.73","40,004.40","10,097.00",25.33,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012014,110067543661,White Knight 420 Fort Worth Syncline,420 - Fort Worth Syncline,Jacksboro,TX,76458,3121 US Hwy 281 S,,32.751872,-97.332217,211130,W-ONSH,"73,696.49","54,613.70","19,051.50",31.29,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009783,110045660067,"White Oak Energy 220 Gulf Coast Basin (LA, TX)","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77060,"12941 North Freeway, Suite No. 550",HARRIS COUNTY,29.954933,-95.41874,211120,W-ONSH,"60,573.76","37,216.30","23,336.00",21.46,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012060,110067543527,White Rock Oil & Gas LLC - 230 ArkLa,230 - Arkla Basin,Dallas,TX,75244,"5001 Spring Valley Rd., Ste 100 E",,32.939918,-96.823152,211120,W-ONSH,"24,035.09","2,359.20","21,675.00",0.89,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011923,110067409094,White Rock Oil & Gas LLC - 395 Williston,395 - Williston Basin,Dallas,TX,75244,"5001 Spring Valley Rd., Ste 100 E",DALLAS COUNTY,32.93999,-96.82362,211120,W-ONSH,"81,029.62","16,200.90","64,824.25",4.47,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013412,,White Rock Oil & Gas LLC - 430 - Permian,430 - Permian Basin,Plano,TX,75024,"5810 Tennyson Parkway, Suite 500",,30.00761,-102.047,211120,W-ONSH,"137,859.02","43,791.30","94,047.75",19.97,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009197,,Whiting Oil and Gas Corporation 395 Williston Basin,395 - Williston Basin,Denver,CO,80203,"1700 Lincoln Street, Suite 4700",,39.744228,-104.9867131,211120,W-ONSH,"1,027,285.48","763,640.80","263,202.75",441.93,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009192,110070082022,Whiting Oil and Gas Corporation 430 Permian Basin,430 - Permian Basin,Denver,CO,80203,"1700 Lincoln, Suite 4700",,39.744228,-104.9867131,211120,W-ONSH,"25,741.22","8,893.20","16,843.25",4.77,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009185,,Whiting Oil and Gas Corporation 540 Denver Basin,540 - Denver Basin,Denver,CO,80203,"1700 Lincoln Street, Suite 4700",,39.744228,-104.9867131,211120,W-ONSH,"140,469.00","110,813.40","29,596.00",59.60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010190,110055519719,"Williston Basin (Petro-Hunt, LLC)",395 - Williston Basin,Killdeer,ND,58640,258 119 Avenue SW,DUNN COUNTY,47.37656,-103.07779,211120,W-ONSH,"1,054,274.12","1,020,038.40","33,888.25",347.47,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009607,110054870500,Williston Basin/Sinclair Oil & Gas Company,395 - Williston Basin,Salt Lake City,UT,84102,550 E. South Temple,SALT LAKE COUNTY,40.76935,-111.875269,211120,W-ONSH,"77,322.06","73,016.50","4,247.75",57.81,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013288,,XCL - Uinta Basin,575 - Uinta Basin,Houston,TX,77007,600 North Shepherd Drive Suite 390,,40.28304,-110.71,211120,W-ONSH,"31,653.57","28,150.20","3,454.50",48.87,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008116,110055512315,XTO Energy Inc 160A Appalachian E Overthrust,160A - Appalachian Basin (Eastern Overthrust Area),Warrendale,PA,15086,190 Thorn Hill Road,ALLEGHENY COUNTY,40.67191,-80.11471,211130,W-ONSH,"167,508.11","1,839.07","165,668.03",1.01,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009386,110055516534,XTO Energy Inc 220 Gulf Coast,"220 - Gulf Coast Basin (LA, TX)",Fort Worth,TX,76164,600 East Exchange Road,TARRANT COUNTY,32.78883,-97.34375,211130,W-ONSH,"110,555.26","57,808.34","52,507.89",239.03,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009082,110038383184,XTO Energy Inc 230 Arkla,230 - Arkla Basin,Tyler,TX,75703,6141 Paluxy Drive,SMITH COUNTY,32.28248,-95.27886,211130,W-ONSH,"41,798.20","6,965.70","34,828.63",3.87,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008079,,XTO Energy Inc 260 East Texas,260 - East Texas Basin,Tyler,TX,75703,6141 Paluxy drive,,32.2556612,-95.3207069,211130,W-ONSH,"432,115.52","23,026.62","409,076.89",12.01,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009392,110032903561,XTO Energy Inc 345 Arkoma,345 - Arkoma Basin,Oklahoma City,OK,73102,"210 West Park Ave, Suite 2350",OKLAHOMA COUNTY,35.46882,-97.51734,211130,W-ONSH,"121,835.64","18,624.83","103,201.22",9.60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008616,110032903561,XTO Energy Inc 350 South Oklahoma Folded Belt,350 - South Oklahoma Folded Belt,Oklahoma City,OK,73102,"210 West Park Ave, Suite 2350",OKLAHOMA COUNTY,35.46882,-97.51734,211130,W-ONSH,"135,329.87","62,274.98","72,973.78",81.12,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009143,110032903561,XTO Energy Inc 360 Anadarko,360 - Anadarko Basin,Oklahoma City,OK,73102,"210 West Park Ave, Suite 2350",OKLAHOMA COUNTY,35.46882,-97.51734,211130,W-ONSH,"85,082.32","11,323.53","73,747.83",10.97,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008275,110055512146,XTO Energy Inc 395 Williston,395 - Williston Basin,Englewood,CO,80112,9127 S. Jamaica Street,DOUGLAS COUNTY,39.55068,-104.86584,211130,W-ONSH,"696,920.60","614,539.10","80,543.64","1,837.86",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009387,,XTO Energy Inc 415 Strawn,415 - Strawn Basin,Fort Worth,TX,76164,600 East Exchange Road,,32.7784997,-97.3570576,211130,W-ONSH,"508,575.49","152,174.76","356,317.77",82.96,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009388,,XTO Energy Inc 420 Fort Worth Syncline,420 - Fort Worth Syncline,Fort Worth,TX,76164,600 East Exchange Road,,32.7784997,-97.3570576,211130,W-ONSH,"78,347.16","18,915.87","59,420.98",10.31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009390,,XTO Energy Inc 430 Permian,430 - Permian Basin,Midland,TX,79701,"200 North Loraine, Suite 800",,31.9916009,-102.0832543,211130,W-ONSH,"726,425.08","463,513.56","255,633.32","7,278.20",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008078,110055512146,XTO Energy Inc 507 Central Western Overthrust,507 - Central Western Overthrust,Englewood,CO,80112,9127 S. Jamaica St.,DOUGLAS COUNTY,39.55068,-104.86584,211130,W-ONSH,"48,260.85",81.61,"48,179.25",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009141,110055516035,XTO Energy Inc 595 Piceance,595 - Piceance Basin,Aztec,NM,87410,382 Road 3100,SAN JUAN COUNTY,36.7561,-108.05952,211130,W-ONSH,"31,031.52",976.76,"30,054.35",0.42,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013913,,"Zarvona Energy, LLC",430 - Permian Basin,HOUSTON,TX,77002,"1001 McKinney St., Ste 1800, Rm 6",,29.7566175367853,-95.3638062602287,211120,W-ONSH,"176,333.83","81,280.30","94,968.00",85.53,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013936,,"Zarvona Energy, LLC (220) Gulf Coast Basin","220 - Gulf Coast Basin (LA, TX)",HOUSTON,TX,77002,"1001 McKinney St., Ste 1800, Rm 6",,29.7566175367853,-95.3638062602287,211120,W-ONSH,"55,726.67","20,421.50","35,285.50",19.67,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013771,,"Zavanna, LLC Williston Basin (395) Operations",395 - Williston Basin,Denver,CO,80202,"1200 17th Street, Suite 1100",,39.749412,-104.996212,211120,W-ONSH,"154,584.02","143,361.90","11,128.25",93.87,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
